,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600
225567.7582337999444,580.7945235990002,592.6618424360706,602.191219349169,608.6796696778054,613.2881539674711,617.6436190651544,622.8394138602476,627.8344954117621,631.0542228211141,631.2488372669583,628.4681082369,623.0866872957818,615.5816158363423,606.8394945628992,597.8493140076664,589.3285242479905,580.9084135417551,571.9487296919779,562.0954502785594,552.1394719889386,543.1579212874375,536.0899766914223,531.323024930432,529.1065047870486,529.5318976283395,532.0588551593095,535.9890716694483,540.5699862153635,544.832016922135,547.7513266819614,548.6564785386695,548.2856361426035,547.7293632957361,547.8208185884957,548.3635397651283,548.903659358335,549.0454240676205,548.6255372597027,547.5388164681033,545.7943499342557,543.8583087312431,542.3111346400613,541.4580073973232,540.5030585621134,538.3751576491335,534.3397329393662,529.0084477789169,523.3295242801723,518.1431976252355,513.8577552750749,510.77349776037624,509.0462493967488,508.25392963949844,507.82998172885516,507.3316656237281,506.8115081577423,506.4458528832024,506.46027895717657,507.2773079557892,509.36869705992865,513.1013454532516,518.4227203304893,525.1754308891408,533.1222600419088,541.7066855623069,550.2923589390523,558.422370313232,566.3575644354156,574.5382247085427,583.2545377231276,592.1963028199821,600.9032225274915,608.9412066089233,615.9809937670713,621.719529939611,626.0296286308102,629.4875736113061,632.8455162183288,636.6574531403222,640.6847624705841,644.4906676536264,647.734763500542,650.4621302887474,652.8142196622393,654.9348126185104,656.9770075690323,659.0962322787722,661.3530985226663,663.428954115528,664.9103308821396,665.4709352520229,665.1331720736546,664.0066208002504,662.2163916753437,659.9497181037389,657.4093642805577,654.7514478500723,651.945500253159,648.914406379844,645.5780551231043,641.8443513877212,637.6182040814263,632.9382593165832,628.3781120240847,624.6450943394555,622.1824164911736,620.3768010795307,618.350848797771,615.3410301344937,611.0392947597167,605.2514621388115,597.9851902574126,590.0554911822034,582.4792155001303,575.8713270696335,569.2392428351325,561.1884930125412,550.713304746909,538.3626928998261,525.0743692620179,
220583.9890137029248,598.3070445374505,611.2854115902004,621.5844510793994,628.3865198213649,632.9620570247855,637.1035224964435,642.03199165236,646.6830023455137,649.420708038122,648.9610913705297,645.4274516955886,639.2949175442773,631.1315992179354,621.8775340993504,612.56574134167,603.9069114009351,595.3224199447571,585.9113139436416,575.1407695350482,563.950479524261,553.648265883519,545.4011794718497,539.8131866954316,537.3474828472313,538.230799905573,541.7440165902087,546.9315483062476,552.7758535570795,558.0115632392145,561.3113513474435,561.8074203263883,560.4700864199968,558.7291943220475,557.713387232841,557.3465023787606,557.2511754927116,557.080950497229,556.6130040733672,555.6554210918107,554.1413905576893,552.5045180139151,551.3035131378452,550.7857211555615,549.9530294880437,547.4959611049964,542.5186644687575,535.7797900121983,528.4516136608238,521.5878778656091,515.7681911794092,511.4536286805489,508.9161184284252,507.6710004067227,507.0444675801978,506.50464305690434,506.0873705180858,505.97042378828286,506.38904453934003,507.8083458323166,510.75090857557564,515.6079211607159,522.2450019122776,530.3963766380368,539.7123500200349,549.5075422373753,559.0126523434268,567.6804276496041,575.8518084995062,584.0897834947777,592.7885986396889,601.6675295490106,610.2771092401395,618.197643349404,625.1285279888604,630.7989318894961,635.0992951836394,638.5651436089757,641.8932743045305,645.5861287113357,649.3687254784494,652.7717275569365,655.4471665372995,657.5325485677906,659.2867484361007,660.9498039146396,662.6864047146993,664.6424035322915,666.8709715114295,669.0545535881316,670.7829131464176,671.7398748151567,671.9855082026163,671.6739441619133,670.9651234007249,670.0422260449697,669.0942420751254,668.2407658121863,667.3238089392063,666.1159874797547,664.397750074014,661.9808758286174,658.6849764668113,654.5130801947781,650.2018811504455,646.6714899546777,644.534403357886,643.172662628673,641.660695165189,639.1821054556862,635.3572063488251,629.9154877833689,622.8174166841042,614.9473679199133,607.4206933457026,600.9024106682092,594.2562010014938,585.8954113114476,574.6812325728379,561.2662317959354,546.7508199998865,
215599.2864116674513,614.6616318023983,628.5584133600928,639.4983177632815,646.5695733153723,651.1270758424124,655.0923880511095,659.7837774718015,664.1063309293459,666.3618400722307,665.2327237305719,660.923909461004,654.0209520017892,645.1932721685602,635.4457550864314,625.8671519578879,617.1776348462344,608.6230592580589,599.0807015607704,587.8546164531346,575.9559719593469,564.8227144349613,555.757552545132,549.5222441934189,546.7433095929836,547.7556067663493,551.7273449734852,557.535071283722,563.98879260899,569.6323552316127,572.9430652765127,572.924245300962,570.6832835916283,567.8535848675285,565.7513049219339,564.4236038451301,563.6003928016579,563.015703865097,562.4200527451845,561.5680760606983,560.335854282469,559.0852432895446,558.2995428130271,558.1391134750901,557.4725594621913,554.8455458518603,549.2629886791939,541.5668078095601,533.0581740658948,524.9198386230426,517.860874063486,512.4719333216178,509.1277098526919,507.3390591954118,506.4008774093427,505.7547352360083,505.42890214476483,505.59832228692693,506.4945550501966,508.57562076782557,512.3561550094532,518.2051031952783,525.9086501477362,535.1072905398216,545.3653180462707,555.9422223487828,566.0212921307988,575.0292861130183,583.3668431651739,591.6780721942569,600.4263668606753,609.3522598385046,618.0155685552356,626.0036786273153,633.0142484270086,638.7725045155349,643.1607484613997,646.6895818622506,650.0266813230207,653.6477180674833,657.2603417947702,660.3801968228536,662.6567749362124,664.2749577853544,665.5534744872947,666.7867635060622,668.1721006937445,669.8824712494422,671.994630886158,674.2004173724977,676.0954389909683,677.3751926635168,678.1347298698487,678.5689907291097,678.867242508537,679.1960610677334,679.7163494143931,680.5074761041631,681.3226718845006,681.8336330508155,681.7239779077652,680.7250127969949,678.5799660693973,675.2448608186143,671.5268991092834,668.4460777487918,666.6994667933811,665.6924292947133,664.5074015533062,662.3304001193904,658.7617625420536,653.5054066200969,646.507165445412,638.6805332822535,631.1809196879666,624.6877442977292,617.9764670580507,609.3465579932737,597.5819733348362,583.4046141425612,568.0208676833674,
210612.544219090264,628.3420481995058,642.5976061070675,653.7686216112683,660.9008856592404,665.3924377933636,669.2293797048302,673.7732032720675,677.886961122445,679.8090960705679,678.1836944639832,673.2774167820099,665.762567036908,656.3912154421039,646.2344970156836,636.4433129768988,627.772594617312,619.3933935177298,610.0807913312696,599.0486161659768,587.2656819496083,576.1395490648492,566.952877327435,560.488724285303,557.4052469194406,558.0631746558466,561.6335267005643,566.9898947046476,572.9367595429419,578.0021589854576,580.645020025997,579.8614654358712,576.7964010964298,573.1319286665328,570.2344796025017,568.2078045505086,566.8399839541869,565.9111350564992,565.1695222977207,564.3554469174551,563.3217673525904,562.3715708291514,561.920501770447,562.0639053811525,561.6159299914061,559.0704247127128,553.3906583232225,545.417578267666,536.4615516574199,527.723854168127,519.9693957324969,513.853994847506,509.8170819212068,507.4325350059551,506.05784406518285,505.1882761887362,504.87020697211966,505.28778913725193,506.66789506377233,509.4082757622015,513.9494019007807,520.5866667920133,529.0351543254516,538.8648710349104,549.5879281340441,560.4848555558666,570.7782879132313,579.9355860206089,588.4030154989374,596.8715681707721,605.8400527010938,615.0385451245868,624.004938318361,632.3023493724547,639.5947922286193,645.5715050415345,650.0877131877768,653.6625909315095,656.9812997587926,660.5338570342161,664.0297036364873,666.9831363228437,669.0426254473681,670.3933357515231,671.3546055736166,672.230361238108,673.2628810140624,674.6790311566959,676.6059197741408,678.7716223861925,680.8044563655625,682.4282591828937,683.7489487005562,684.9679628788514,686.2703220289508,687.775375865507,689.5860564540428,691.7316190142479,693.9466113824777,695.8919045492557,697.2335305615926,697.6581656924523,696.8576472712866,694.7340722126345,692.0305757713832,689.7005527875062,688.3991264561686,687.5883333933001,686.4319385700205,684.1928575103543,680.5306079499385,675.2038581773144,668.1963350451201,660.391999662385,652.8998717022353,646.3612206403052,639.5463151622608,630.7576737562757,618.7846850202593,604.3642179910653,588.7200118152821,
205622.9721044685786,638.2811871523705,652.089233297602,662.8952063657118,669.7755005405756,674.1162328958137,677.8809512274821,682.4027516975249,686.4929239314328,688.3323059205833,686.5229227906482,681.3515482044767,673.5261429592122,663.8386158556156,653.4166677089215,643.4719473379831,634.822517821417,626.712099276898,617.9908260818644,607.8971057651238,597.2224384609552,587.1465974550061,578.7367017746031,572.6092534137895,569.2681001082873,568.9805073588589,571.0674117264289,574.6131675369612,578.6319292926954,581.8570522009693,582.9516916453958,581.0626058211604,577.2709641697375,573.1415389441736,569.9351544319836,567.6968430585553,566.1676892837437,565.0931916748043,564.2365052285929,563.3651990493646,562.3520751790147,561.4908674099992,561.1805424724139,561.5096117526857,561.3247652625699,559.1622376701523,553.9998317064909,546.5816223545291,538.0932526601814,529.628146794294,521.9108534274402,515.5737023551254,511.06363236901046,508.0860182453787,506.1608437566693,504.9245969540011,504.47978300321074,505.04541134881424,506.8542746679303,510.1942985680881,515.3671918894191,522.5456637053948,531.3864240228434,541.4171830819324,552.1344426360974,562.9098704918442,573.0839259689459,582.2254855115336,590.8170940611701,599.569713683775,608.9869018594643,618.7425977251307,628.3033358318623,637.1626690055217,644.9222231710711,651.2106425282474,655.8448810451348,659.3951317632083,662.6198974922899,666.0717012522068,669.4791469028045,672.364858513933,674.3752850498272,675.652175052262,676.4611019573966,677.0730013828899,677.780257672398,678.8806173510762,680.5729689905859,682.6607693486102,684.8486172293383,686.9154645328172,688.9376755425242,691.0659676377946,693.4270196016034,696.051355831482,698.9454621286017,702.075641470703,705.2474655418054,708.2263232024983,710.7626187859646,712.5468185157599,713.2544040880339,712.7305926438434,711.4995431038795,710.255149833742,709.4628735338027,708.6744402435241,707.2131423371411,704.499569415261,700.34349998398,694.6520097757668,687.5086317155078,679.7027274977618,672.2001160095049,665.5456960124261,658.6006857670632,649.805383408666,638.0494814931529,624.0202502591177,608.8543543658209,
200631.0432447015096,645.2084645563339,657.9974788188024,668.0340818965584,674.4804143997553,678.652001748582,682.4027155657382,686.9711081560267,691.134454552674,693.0547104710112,691.315164342397,686.1844354623029,678.3524758422279,668.6030844787871,658.0954483090561,648.0826012552268,639.4534398611017,631.6403111569269,623.7114247945592,615.0252701756833,606.1014557012921,597.7498695222072,590.68164000119,585.2128563487668,581.5608479874032,579.8151980186368,579.5545042602876,580.2296182092463,581.2233518396633,581.6463590347294,580.5412541548935,577.3272440131298,572.9299052325034,568.6514068886038,565.5149134106622,563.42757064248,562.017519781501,560.9458081957569,560.0051079356292,559.0209972220878,557.9153998405625,556.9956218343261,556.6653148111114,557.0409228834023,557.0900601826903,555.4931333452176,551.3094893470524,545.1142365235646,537.8614235499508,530.434730886334,523.4363661325452,517.3981686733423,512.7201168646744,509.2747449472547,506.80272613298683,505.1350166155821,504.4637045159797,505.0711609369257,507.2154060058806,511.0570559491612,516.7323760177984,524.272251767498,533.2860499726646,543.2777577123782,553.7491172624296,564.1928916854554,574.0995992408027,583.1632140130457,591.8915333876629,600.9958105753591,610.9643015683646,621.3932734850089,631.6559962251473,641.1575569108245,649.4303115528462,656.0384333842079,660.7608115505523,664.2351988481095,667.3140639857565,670.6304856230142,673.9399822219772,676.7786821953835,678.791441638544,680.0580273770596,680.7669339191041,681.1380259196533,681.5166486208932,682.2795174118116,683.7090601023742,685.7105541864556,688.0949895789071,690.7132779677722,693.5760181338612,696.7337306311761,700.2103313039954,703.9233171577049,707.7635804879675,711.6316169618541,715.4663357320724,719.2162493227383,722.7851285842802,725.897777672372,728.2342590689994,729.5819293490864,730.1573214593059,730.2842624392692,730.1520853300091,729.4121471782439,727.5813110321135,724.2732212285346,719.488647259531,713.3251399059034,705.9949926028303,698.1694694030053,690.6345770134996,683.8198812680832,676.7291845073221,668.0098481984804,656.7003001243233,643.4032333296221,629.1124071746491,
195637.546693788647,650.3024269246732,661.8560116629312,671.0052996056529,677.0256118653498,681.1021475956518,684.8975754604696,689.5010087462974,693.7073392299701,695.7379033109078,694.2141338540467,689.3578495863933,681.7909657004698,672.2408384444705,661.8565882892708,651.8927767614175,643.2902232127449,635.7347782962399,628.5985504901782,621.421006281152,614.4110441890219,607.9449207419657,602.3160726614277,597.4866574419192,593.3360127712176,589.7449871180457,586.6004720749061,583.7908700152474,581.1442959271728,578.247715257411,574.6278060673462,570.0439706846428,565.1865085020847,560.9784431787364,558.1076757495312,556.3216167528802,555.1325541030641,554.1174158131946,553.1116902917103,552.015506045881,550.8092825830198,549.7946034106136,549.353343036192,549.6263229207082,549.7901523388075,548.7803875185583,545.8188173160604,541.2721610995384,535.7933708652481,529.989068851878,524.280558267848,519.0428125640113,514.5826305601533,510.93411255179217,508.0631842033785,506.0038512684749,505.0624398570881,505.6133561683372,507.96712673467016,512.178759421855,518.2393824289898,526.0558653297973,535.1980431965019,545.1514924759529,555.4237060623536,565.6098426393198,575.3269773378212,584.3725187744215,593.2652095080616,602.7041255832766,613.1546744438859,624.1475891308438,634.979934084389,644.9859089635731,653.6482543027024,660.4868458548965,665.2550311797871,668.6400450630534,671.5625940968878,674.7149648634189,677.875763904524,680.5951777520174,682.5193133374457,683.6779591912848,684.1968242437431,684.2565112544272,684.2571983005399,684.6539572886825,685.8137623643061,687.751196628261,690.3927454202474,693.6631885159829,697.480483435257,701.7608821338765,706.3983378230928,711.1976087359365,715.9411543608815,720.4740256160437,724.8916391380995,729.3520029933647,733.934364773172,738.4029301689133,742.4431443969969,745.7849968076707,748.336653286545,750.05082385307,750.8361106775568,750.4246845337595,748.5046083462931,744.8596467465345,739.6563711929077,733.1570548505985,725.688162581837,717.8329260370291,710.2387685636251,703.2514508956442,696.010083313384,687.352113483711,676.4520341612664,663.8325184517912,650.3532845488006,
190643.174059528646,654.6547592997217,665.1142091913587,673.5311593241175,679.2907187098033,683.4034319251947,687.2862024383143,691.8492228342222,695.9758421661307,698.0426986042888,696.7826104312888,692.3531163790943,685.2679352920113,676.1563157315467,666.1096251280153,656.3347606289324,647.7859740863232,640.4069361702485,633.8886722552787,627.9675423342372,622.5612448729612,617.6328129555408,613.0797095284324,608.5371169875567,603.5746475911998,597.885978970601,591.6610502488077,585.2138659218206,578.8122648700112,572.5394235112366,566.4323526477252,560.6000273952035,555.4392801233912,551.4189075155058,548.8373556765581,547.3116683987315,546.2885388960019,545.3028002762512,544.241845222981,543.0812063135993,541.8505703934484,540.7962413796123,540.2186774571098,540.2504927315072,540.3529249905581,539.8193679425628,538.1151753823527,535.393541450879,531.9796203756241,528.1751797307296,524.1884404769776,520.2042369218102,516.4011605482237,512.932831541432,509.9466272622029,507.6469744977991,506.46649774146226,506.8948709129285,509.32445135692905,513.7583301181717,520.1022816663589,528.188284021452,537.5531294044457,547.6598135865935,558.0065660051032,568.2325507610018,578.0121656212705,587.1879612434018,596.275099846932,605.9568965419083,616.6806901784693,627.9499145671136,639.032027258431,649.235527674098,658.0330827201378,664.9384011736605,669.7010253308566,673.0138315642371,675.8055297653933,678.7764957847753,681.7137693082657,684.176055980605,685.8137336775741,686.6438691991109,686.7752015761935,686.3856315139914,685.9297064144429,685.9311353536782,686.8313933801742,688.7430194317927,691.6963184187426,695.6780827383396,700.501054736324,705.9344642455429,711.7371415728571,717.6263189211788,723.3088289674348,728.5972806266964,733.72738776662,739.040640493008,744.7661852287879,750.6837936653861,756.4608938113548,761.7687133481479,766.2936786488284,769.7260157593619,771.7712484750749,772.196091588738,770.7825576424833,767.4050572593388,762.3075933859172,755.8265670497269,748.3470476562825,740.4487781231218,732.7601697457885,725.6253445192028,718.2512672357934,709.5606133873653,698.7886070544898,686.4206666728055,673.2547592667167,
185648.2271649164192,659.0097008400364,668.8842822418819,676.9429546001841,682.6339252810551,686.8300492021411,690.7603431689727,695.2086528543311,699.1781393999989,701.2267928150095,700.2196306633125,696.2497807285204,689.7173983491623,681.1468377030092,671.5592483247977,662.0999785885083,653.7067736262078,646.4869656023186,640.3402834393502,635.129432064483,630.5690204235798,626.3366334671728,622.0575768508587,617.1480390504898,610.9719292469823,603.1077332124188,593.9922430835437,584.2768275882686,574.5817002688118,565.4024539246249,557.2035261694665,550.3772592508808,545.0276139515486,541.1864556879358,538.787847487607,537.3746428225227,536.3918927757431,535.3821655552418,534.2780978686458,533.1098435484969,531.9333332240166,530.90760471115,530.2174726225229,529.9629000606958,529.904444087969,529.7178102565783,529.1386181054993,528.1421431206674,526.763574774758,525.0313090913867,522.9465682979312,520.5037811727095,517.7412616849525,514.8728645675438,512.1563297442798,509.9064898491708,508.66654835708255,509.03680145309534,511.4991017576188,516.0615276323829,522.6137138744472,530.9706685823583,540.6488930606047,551.090261915162,561.7724657395971,572.3164590778416,582.379012461418,591.7873596615824,601.0505874085193,610.8482456721455,621.6260067699515,632.894032409718,643.9286066467995,654.0498420932109,662.7531655876103,669.5778325253173,674.28811509082,677.548352625283,680.2479012590404,683.0528435767333,685.7361679802315,687.8475893257123,689.035997818428,689.3469850599282,688.9253180008382,687.9869517081287,687.0325937141564,686.6341396676247,687.2852641497433,689.1667574717516,692.3811888773961,696.9564373263963,702.6216206423642,709.031166364885,715.8449318752296,722.7444939214081,729.4168590931163,735.6755274475639,741.839972912019,748.3561628812638,755.5266600653365,763.0804084352981,770.6029472774665,777.6900126960448,783.9781280667796,789.1140135833031,792.7615978846314,794.653643391312,794.5401209692761,792.2571740318983,787.9856361823279,781.9925135711576,774.63519834594,766.6326266420691,758.7941205918974,751.5955623057557,744.1790738058863,735.3533370925085,724.2700630665432,711.4530782317185,697.7692379924641,
180652.9103867459435,664.0246292332293,674.1941500214056,682.474227411362,688.2830630709179,692.490552135612,696.3295131079124,700.6062345083147,704.4208849294278,706.4471029818858,705.6332955101808,702.0269422942266,695.9502913477936,687.8579465678789,678.7339353843921,669.6946411104705,661.6469467103677,654.659733752804,648.5923834576141,643.2665605706426,638.3530639417604,633.4849759468472,628.2460299962449,622.0225636381539,614.1515654552377,604.218173310265,592.8001221864232,580.723296347005,568.7912782956689,557.7184434975434,548.1968656581224,540.7561622443837,535.2761257692362,531.4740925070714,529.0330404955146,527.4985148251214,526.381702349681,525.2820701757774,524.1522064211737,523.0329794564273,521.9709467681695,521.0354223073248,520.3014091408911,519.8292093726684,519.6203212536651,519.6615420716912,519.917373742754,520.2631366956468,520.5518559873602,520.6342591345207,520.3518834922993,519.5439688755033,518.1223807672295,516.2894873237294,514.3202823695444,512.5560583583294,511.6033022601941,512.1347996743616,514.7019766672842,519.3708211743285,526.0859615980904,534.7065250300959,544.749633317591,555.6469069967524,566.8527768346745,577.912914522123,588.395801980781,598.0593464690238,607.4191565919892,617.1802662915069,627.8145292925182,638.8610784524124,649.6258664116905,659.4611879068434,667.9047060583184,674.5404260825518,679.1595804689968,682.3823107991717,685.0359859276113,687.7283755235164,690.1888525147532,691.9271906438541,692.5740163266205,692.2433666719315,691.170131461936,689.6481345673728,688.2069362133476,687.4350307135562,687.8434340217717,689.6332486520728,692.9280987586147,697.7681265043731,703.8595460876026,710.8250897153781,718.3079197791469,726.0329194078406,733.745401914764,741.3028445974807,749.0113806905948,757.2893074129696,766.3844124565417,775.8624454055337,785.1186463172411,793.637832426133,801.2631296753701,807.9272411852871,813.4982081341541,817.5854239319801,819.7336200467104,819.5640958228815,817.0044221113986,812.0587376397588,804.9423262995881,796.7150526390307,788.6479263703591,781.533369558025,774.2494536751972,765.1956625472212,753.2254766629868,739.0083631655519,723.6677858615167,
175657.3054742432092,670.0487492171036,681.6107507486195,690.8102053953784,696.9145837859257,700.9863328325079,704.5366435182945,708.6021513672698,712.3212700666705,714.3578578445458,713.649550988345,710.22909802311,704.4030255332812,696.6179309402518,687.8806950132258,679.3382693583588,671.861227058353,665.2146271020923,658.8871499550063,652.4361694865519,645.6938331822964,638.560981931834,630.8773088229443,622.2379157361438,612.176756750134,600.4367897934479,587.5969881939444,574.4453291293144,561.7453512299294,550.162838936884,540.3391381439534,532.7424070220728,527.1480528508147,523.1582951869102,520.3816503165658,518.4518214438835,517.0088085024403,515.7517357850364,514.6162250213688,513.5970223003577,512.690190713995,511.8970613665543,511.22028236538114,510.6875406293353,510.4266783233369,510.59057642382083,511.27789538027946,512.3704135344333,513.6956887010602,515.068239016064,516.2504238998494,516.9915630939469,517.1143561236759,516.7350216495088,516.0431581157068,515.3097739899076,515.1315178332553,516.1864482302711,519.0500859595614,523.8878005760762,530.7624238288497,539.6333745189519,550.0464196555886,561.4439133000003,573.2651936560563,584.9375354981411,595.8851977432676,605.7560263748938,615.0922156422545,624.659546861029,634.9865538423967,645.6527803795357,656.0005227611247,665.421150432976,673.5023254694423,679.88078310201,684.3809466437992,687.5779917344646,690.2347820952933,692.8928659022343,695.2085291498798,696.6167422874837,696.7082825725874,695.6971544958888,693.9531693563736,691.8788142815381,690.0072797129176,688.9044319205584,689.0562244324414,690.6289598082896,693.7090278657613,698.3198923104455,704.2333123996495,711.1581212786115,718.8334007703585,727.1192274090758,735.9059264067386,745.14010414577,754.9934916903873,765.694101275256,777.2778386533794,789.0121836511071,799.972509613127,809.4876663291734,817.9004093691658,825.8069707480706,833.5627833271517,840.5600833528632,845.9503079179568,848.9482758766301,849.0223331288624,845.7042073360792,838.9430356961991,830.3575935531182,821.9840657872265,815.1294661824588,808.1841241369315,798.8091979523056,785.3205654264895,768.652982342382,750.3959239791287,
170661.0036663622574,676.19857373022,689.8570986893544,700.4428588308328,706.9994199914945,710.8901409908452,714.0583288940584,717.8895784799097,721.5386353815846,723.6025329458711,722.9657233398065,719.6623340114297,714.0139112290277,706.4860650545189,698.1206607243423,690.1036272685659,683.2459837560361,676.8591094107076,669.8794734953117,661.4849265863762,651.8188445156163,641.2659844285424,630.1271911525649,618.3676602426891,605.8686749358199,592.6293414414425,579.1200578593629,565.9290452619671,553.6109757799492,542.5863257772346,533.2420226760568,525.8423628449149,520.1611184373718,515.8494305532565,512.5816977808353,510.1253486621237,508.271069227575,506.83103651646746,505.7033916033787,504.80776657171185,504.0714607281556,503.45244227254244,502.91634662799106,502.46583578266876,502.2516779849402,502.46166804821826,503.2395354198767,504.55274808313237,506.32470865516245,508.44708571299503,510.6846116730607,512.7702849116414,514.4885922098439,515.8299739680768,516.8363589915739,517.6434624241048,518.7621447635798,520.7970528464448,524.2848840804553,529.4905381586029,536.610965345189,545.7247987500378,556.4374028650657,568.235825027711,580.5727017569911,592.7630262982352,604.0873810783506,614.0833931647934,623.3168681872158,632.610656415819,642.5479406039782,652.753233437763,662.6113800864173,671.5583135177831,679.2343178940943,685.3307651761836,689.7067194700114,692.8920134620487,695.5841719838944,698.2577169615377,700.4951586985293,701.6560045928107,701.2896211420548,699.7048112428587,697.4002368915507,694.8765108775583,692.6420491627063,691.2072185019179,691.0030051676297,692.1428735023296,694.6609073660192,698.5659480386099,703.7658664796575,710.1432910686276,717.6130080818665,726.2184353832386,736.0351487334882,747.1153523637112,759.4177643864062,772.8777313844245,787.2244272158313,801.362334839552,813.9897644897272,824.261233059886,833.156084081108,842.1098677438616,852.0996470694561,862.2685364025665,871.3011629187087,877.9295853801734,881.075588896346,879.7083901633861,873.4515008355203,864.5456123992466,855.8857112991288,849.3522905004018,842.7678690509797,832.9404725194457,817.5676194081493,797.9047999545011,776.096997329677,
165663.4735744891427,681.2824427613294,697.1952271212265,709.3158436565443,716.4571244677608,720.2675657064208,723.1045795368376,726.6949387643534,730.242858758429,732.3219155295544,731.7969838629538,728.6981336427858,723.3467335279419,716.2043695501452,708.2934972324388,700.7767894706976,694.3579947308709,687.9051637592063,679.8274228720283,668.9568561793639,655.8173789660598,641.3558643106659,626.4073392975286,611.359447034178,596.4879846339392,582.0731540962661,568.4127769651234,555.8090796706033,544.5208847613368,534.6333992601081,526.188426308239,519.1875736275279,513.4716672616772,508.8413378348663,505.11603002184455,502.190444699645,499.9780967958716,498.38250962508675,497.2672400496867,496.4858533190266,495.90855647195747,495.47212370531383,495.1299710054264,494.8644922821574,494.77399313949707,494.9857571049671,495.6198710922565,496.7676355597227,498.5131543518902,500.8920431575538,503.7459650425911,506.86809491714945,510.0668850130175,513.2118968485464,516.1879692637277,518.9733822700134,521.9201805646946,525.4738500165231,530.0539366190608,535.9762268651136,543.530567372298,552.8883945611725,563.7475040640616,575.6872813162319,588.224609487609,600.6263626867556,612.0969127568936,622.1109128934313,631.2241417005212,640.2626591345021,649.8209407836957,659.567124764353,668.9377648247089,677.4205106394868,684.7073955893685,690.5415489815256,694.8136499715099,698.0045771083932,700.7427587896277,703.4397379429621,705.6395156173355,706.6692073919837,706.0614394245707,704.170880186473,701.5577087274944,698.7607158416484,696.2331392997872,694.4068286169717,693.6454081006378,694.0396012277198,695.6119062675266,698.3973747968182,702.4812716221638,707.9614148575833,714.9594593834862,723.6924071458357,734.4010968569835,747.2234290730725,761.8855517254036,778.0106745890694,795.0114397811311,811.4582187865317,825.7108154321836,836.7668074889799,846.1748685037318,856.1214459672315,868.1437778424802,881.1822639813169,893.5280947077904,903.502250006213,909.5448685019489,910.1258784806265,904.5667885474935,895.5954285862808,886.7912088003395,880.489715436924,874.0512389189026,863.5922457130476,846.3155717761721,823.7695310252554,798.5888068673181,
160664.2278067478795,684.2128571208417,702.0367611664733,715.5383725574422,723.3521164122625,727.294703632825,729.9784165668652,733.3574977532603,736.7540304954541,738.8320582880322,738.5232829149794,735.83003931788,731.0223207277169,724.4971216838833,717.159441959415,710.0412826357573,703.6822793803078,696.6526062042757,687.0300717048223,673.4565363622715,656.8300681895984,638.6127870829401,620.1266331555607,602.1328273892287,585.2524109828391,570.0033447242467,556.4912677571448,544.7187388141865,534.6396929032223,526.0135701328903,518.5511868870259,512.009679230514,506.3314619524372,501.50526952292716,497.5165908941059,494.33793294605283,491.93855704083757,490.2638285572112,489.1635289406534,488.4635436533255,488.0117178696736,487.74373561328366,487.6172406200264,487.59818229642354,487.685732731601,487.8873696853362,488.2521169778847,488.9951826714199,490.3733208885933,492.5882128890425,495.62124848034915,499.39874460708035,503.82008153179913,508.6768927890514,513.7338752313791,518.8287709907336,524.0915033167053,529.725040738294,535.9478297170743,543.040228444919,551.298073046275,560.9221144164551,571.7327625342333,583.4553421492494,595.7352751960846,607.8983723490849,619.1905414675366,629.1066120382945,638.1371000584784,647.0214431527756,656.2921400323302,665.6539337541103,674.6046284615401,682.690451048387,689.6513194097862,695.275574191215,699.4792581856674,702.6892227762021,705.4600214933947,708.1487248762824,710.3224714977496,711.3509169391433,710.7936580078853,708.9700564156963,706.3894151003728,703.5330345086492,700.7702051230143,698.4422149348959,696.8493485474494,696.1278770107441,696.3730679865769,697.7158608397131,700.4298817467912,704.824428587418,711.2129687407561,719.9256475841933,731.2967799946742,745.4997138970607,762.063929407885,780.3579396915967,799.5451432387761,817.9684798445212,833.765774630061,845.8240956238334,856.0274824831135,867.009217772387,880.6446056945689,895.7770370062947,910.4919241026302,922.8870912945989,931.1100105570545,933.3205657808085,928.6333863458113,919.9820835885712,911.255014334734,904.9915992361219,898.3355142492567,887.0814991568345,868.2142365734836,843.4781804415594,815.8077275353485,
